,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
6,513,70,20,0,False,2019-09-28T14:00:00Z,2.0,0.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-282,14353,294,576
7,513,79,15,0,True,2019-10-05T14:00:00Z,0.0,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-192,14414,279,471
8,513,89,17,0,False,2019-10-19T14:00:00Z,1.0,1.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-250,14411,256,506
9,513,99,3,0,True,2019-10-26T14:00:00Z,0.0,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-98,14471,153,251
10,513,109,6,0,True,2019-11-02T17:30:00Z,1.0,2.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-195,14467,182,377
11,513,117,14,0,False,2019-11-08T20:00:00Z,0.0,2.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-191,14444,126,317
12,513,129,5,0,True,2019-11-23T15:00:00Z,0.0,3.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-242,14380,179,421
13,513,138,16,0,False,2019-11-30T17:30:00Z,2.0,1.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-163,14298,74,237
14,513,143,9,0,False,2019-12-04T19:30:00Z,2.0,0.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-73,14281,82,155
15,513,159,7,0,True,2019-12-07T15:00:00Z,0.0,0.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-133,14208,74,207
16,513,166,10,0,False,2019-12-14T12:30:00Z,2.0,0.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-147,14176,91,238
17,513,179,12,0,True,2019-12-22T14:00:00Z,2.0,0.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-102,14185,85,187
18,513,188,15,0,False,2019-12-26T15:00:00Z,1.0,1.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-84,14189,99,183
19,513,199,2,0,True,2019-12-28T15:00:00Z,3.0,0.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-46,14210,89,135
20,513,209,20,0,True,2020-01-01T15:00:00Z,2.0,1.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,6,14307,238,232
21,513,212,3,0,False,2020-01-12T14:00:00Z,0.0,3.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,24,14467,321,297
22,513,229,17,0,True,2020-01-18T12:30:00Z,0.0,0.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,18,14572,264,246
23,513,231,2,0,False,2020-01-21T19:30:00Z,2.0,1.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-6,14629,160,166
0,514,8,11,0,True,2019-08-10T11:30:00Z,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,0,3165,0,0
1,514,13,4,0,False,2019-08-17T14:00:00Z,1.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-494,3647,370,864
2,514,29,18,0,False,2019-08-24T14:00:00Z,1.0,3.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-768,3207,218,986
3,514,40,14,0,True,2019-08-31T14:00:00Z,2.0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-522,2855,159,681
4,514,41,2,0,False,2019-09-16T19:00:00Z,0.0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-283,2698,192,475
5,514,60,12,0,True,2019-09-22T13:00:00Z,2.0,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,58,-155,2612,105,260
6,514,62,3,0,False,2019-09-28T14:00:00Z,2.0,2.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,58,-111,2569,125,236
7,514,80,7,0,True,2019-10-05T16:30:00Z,1.0,2.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,58,-60,2553,109,169
8,514,85,8,1,False,2019-10-19T11:30:00Z,2.0,0.0,9,16,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,58,-52,2551,85,137
9,514,100,15,1,True,2019-10-26T14:00:00Z,1.0,1.0,10,4,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,58,-11,2554,64,75
10,514,110,13,1,True,2019-11-02T15:00:00Z,2.0,3.0,11,45,0,0,0,1,0,0,0,0,0,0,0,1,3.0,21.8,4.0,2.9,58,0,2576,100,100
11,514,111,5,1,False,2019-11-09T15:00:00Z,3.0,0.0,12,26,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.8,2.0,0.2,58,-45,2539,34,79
12,514,130,17,0,True,2019-11-23T12:30:00Z,2.0,3.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,58,-21,2546,74,95
13,514,132,6,0,False,2019-11-30T15:00:00Z,0.0,1.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,58,-14,2551,54,68
14,514,146,20,1,False,2019-12-04T19:30:00Z,2.0,0.0,15,10,0,0,0,1,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,58,-8,2558,48,56
15,514,160,1,0,True,2019-12-09T20:00:00Z,1.0,3.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,58,-9,2559,54,63
16,514,169,16,0,False,2019-12-14T17:30:00Z,0.0,1.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,58,-26,2558,66,92
17,514,184,7,1,False,2019-12-26T15:00:00Z,2.0,1.0,19,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,57,-20,2536,20,40
18,514,200,9,1,True,2019-12-28T17:30:00Z,1.0,2.0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,20.0,1.9,57,-23,2522,18,41
19,514,210,3,0,True,2020-01-01T17:30:00Z,4.0,0.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,57,-6,2531,40,46
20,514,218,15,0,False,2020-01-10T20:00:00Z,1.0,0.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,57,2,2548,81,79
21,514,230,8,1,True,2020-01-18T15:00:00Z,1.0,1.0,23,6,0,0,0,0,0,0,0,0,0,0,0,3,2.2,0.3,20.0,2.3,57,9,2576,86,77
22,514,234,9,0,False,2020-01-22T19:30:00Z,4.0,1.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,57,175,2862,248,73
23,514,180,10,0,True,2020-01-29T19:45:00Z,,,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,57,175,2862,248,73
0,515,10,13,0,False,2019-08-11T13:00:00Z,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,49998,0,0
1,515,11,5,0,True,2019-08-17T11:30:00Z,2.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-16407,37913,1799,18206
2,515,24,10,0,False,2019-08-24T16:30:00Z,3.0,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-8566,30203,392,8958
3,515,31,17,0,True,2019-09-01T15:30:00Z,2.0,2.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-4562,26201,330,4892
4,515,49,18,0,False,2019-09-15T15:30:00Z,2.0,2.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-2441,24066,831,3272
5,515,51,2,0,True,2019-09-22T15:30:00Z,3.0,2.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-697,23582,758,1455
6,515,67,12,0,False,2019-09-30T19:00:00Z,1.0,1.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,7695,32059,8941,1246
7,515,71,3,0,True,2019-10-06T13:00:00Z,1.0,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,15389,48724,16713,1324
8,515,88,15,0,False,2019-10-21T19:00:00Z,1.0,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,15282,64586,17914,2632
9,515,91,7,1,True,2019-10-27T16:30:00Z,2.0,2.0,10,74,0,0,0,2,0,0,0,0,0,0,0,12,12.6,16.3,5.0,3.4,54,2166,66653,5389,3223
10,515,101,20,2,True,2019-11-02T15:00:00Z,1.0,1.0,11,86,0,0,0,1,0,0,0,0,0,0,0,15,16.4,3.3,4.0,2.4,54,5134,72519,8699,3565
11,515,113,9,0,False,2019-11-09T17:30:00Z,2.0,0.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-2142,70163,2657,4799
12,515,121,16,0,True,2019-11-23T15:00:00Z,2.0,2.0,13,90,0,0,0,2,0,0,0,1,0,0,0,12,15.2,35.6,22.0,7.3,54,-3703,67452,3110,6813
13,515,137,14,0,False,2019-12-01T14:00:00Z,2.0,2.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-3569,64095,2633,6202
14,515,141,4,1,True,2019-12-05T20:15:00Z,1.0,2.0,15,18,0,0,0,1,0,0,0,0,0,0,0,8,9.0,18.1,0.0,2.7,54,-4178,60124,791,4969
15,515,160,19,1,False,2019-12-09T20:00:00Z,1.0,3.0,16,28,0,0,0,0,0,0,0,0,0,0,0,4,2.8,1.8,0.0,0.5,54,-5964,54331,503,6467
16,515,161,11,0,True,2019-12-15T16:30:00Z,0.0,3.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-14045,40245,277,14322
17,515,174,8,0,False,2019-12-21T12:30:00Z,0.0,0.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-7289,32904,21,7310
18,515,182,3,0,False,2019-12-26T15:00:00Z,1.0,1.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-2645,30829,16,2661
19,515,191,6,0,True,2019-12-29T14:00:00Z,1.0,2.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-1348,29533,13,1361
20,515,201,12,0,True,2020-01-01T20:00:00Z,2.0,0.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-1493,28071,24,1517
21,515,214,7,0,False,2020-01-11T12:30:00Z,1.0,1.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-1534,26545,39,1573
22,515,221,15,0,True,2020-01-18T15:00:00Z,1.0,1.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-1003,25541,23,1026
23,515,238,6,0,False,2020-01-21T20:15:00Z,2.0,2.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-423,25157,12,435
0,516,7,18,0,False,2019-08-10T14:00:00Z,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,16261,0,0
1,516,13,19,1,True,2019-08-17T14:00:00Z,1.0,1.0,2,5,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.5,0.0,0.1,50,-314,18906,2128,2442
2,516,23,16,0,True,2019-08-24T14:00:00Z,0.0,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-2756,16510,701,3457
3,516,37,11,0,False,2019-08-31T14:00:00Z,4.0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-2921,13914,388,3309
4,516,43,5,1,True,2019-09-14T14:00:00Z,1.0,1.0,5,10,0,0,0,1,0,0,0,0,0,0,0,4,1.4,0.9,0.0,0.2,49,-1573,12636,418,1991
5,516,58,13,3,False,2019-09-21T16:30:00Z,0.0,0.0,6,69,0,0,1,0,0,0,0,0,0,0,0,13,4.2,15.0,9.0,2.8,49,-952,11851,220,1172
6,516,63,6,2,False,2019-09-28T14:00:00Z,2.0,0.0,7,64,0,0,0,1,0,0,0,0,0,0,0,9,26.2,0.8,0.0,2.7,49,-538,11427,357,895
7,516,72,17,3,True,2019-10-05T11:30:00Z,3.0,0.0,8,90,0,0,1,0,0,0,0,0,0,0,0,15,19.0,14.9,1.0,3.5,48,-370,11138,324,694
8,516,81,2,-2,False,2019-10-19T14:00:00Z,2.0,1.0,9,34,0,0,0,2,0,0,0,0,1,0,0,-7,0.0,1.5,0.0,0.0,48,1264,12741,2039,775
9,516,92,8,0,True,2019-10-26T14:00:00Z,3.0,2.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-1445,11160,64,1509
10,516,104,14,0,True,2019-11-02T15:00:00Z,2.0,0.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-214,11065,519,733
11,516,115,12,0,False,2019-11-10T14:00:00Z,3.0,1.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-284,10811,276,560
12,516,124,9,2,True,2019-11-23T15:00:00Z,0.0,2.0,13,90,0,0,0,2,0,0,0,0,0,0,0,17,17.0,42.3,2.0,6.1,48,-377,10519,214,591
13,516,134,10,2,False,2019-11-30T15:00:00Z,2.0,1.0,14,90,0,0,0,2,0,0,0,0,0,0,0,16,14.4,15.9,9.0,3.9,48,-205,10356,186,391
14,516,141,1,8,False,2019-12-05T20:15:00Z,1.0,2.0,15,90,0,1,0,1,0,0,0,0,0,0,3,30,43.4,38.1,39.0,12.1,48,-54,10357,203,257
15,516,153,20,2,True,2019-12-08T16:30:00Z,2.0,2.0,16,90,0,0,0,2,0,0,0,0,0,0,0,10,5.2,4.5,8.0,1.8,48,1453,11977,1766,313
16,516,164,7,2,False,2019-12-16T19:45:00Z,1.0,1.0,17,90,0,0,0,1,0,0,0,0,0,0,0,9,6.4,21.0,7.0,3.4,48,1196,13308,1829,633
17,516,173,15,2,True,2019-12-21T15:00:00Z,0.0,1.0,18,90,0,0,0,1,0,0,0,0,0,0,0,12,18.4,32.8,23.0,7.4,48,1108,14666,1808,700
18,516,189,17,2,False,2019-12-26T12:30:00Z,2.0,1.0,19,90,0,0,0,2,0,0,0,0,0,0,0,8,9.6,13.3,11.0,3.4,48,-49,14458,795,844
19,516,192,3,11,True,2019-12-28T12:30:00Z,2.0,0.0,20,83,1,0,1,0,0,0,0,0,0,0,3,34,51.4,68.3,38.0,15.8,48,2407,17142,3082,675
20,516,202,6,2,True,2020-01-01T12:30:00Z,1.0,1.0,21,67,0,0,0,1,0,0,0,0,0,0,0,11,15.6,31.3,2.0,4.9,48,26177,44402,31047,4870
21,516,215,8,0,False,2020-01-11T15:00:00Z,1.0,0.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,3678,48146,13128,9450
22,516,222,2,2,True,2020-01-18T15:00:00Z,1.0,1.0,23,80,0,0,0,1,0,0,0,0,0,0,0,1,3.0,5.7,7.0,1.6,48,-4076,43974,4102,8178
23,516,232,3,10,False,2020-01-21T19:30:00Z,3.0,1.0,24,90,1,0,0,3,0,0,0,0,0,0,3,36,55.0,68.8,28.0,15.2,48,-832,43391,3907,4739
0,517,5,20,0,True,2019-08-11T13:00:00Z,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,4750,0,0
1,517,14,6,1,False,2019-08-18T15:30:00Z,1.0,1.0,2,17,0,0,0,0,0,0,0,0,0,0,0,8,5.0,0.1,0.0,0.5,55,-445,5572,463,908
2,517,27,15,2,False,2019-08-24T14:00:00Z,1.0,2.0,3,63,0,0,0,1,0,0,0,0,0,0,0,8,4.2,12.4,8.0,2.5,55,-820,5078,196,1016
3,517,36,3,0,True,2019-08-31T14:00:00Z,3.0,1.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-444,5007,281,725
4,517,45,12,0,False,2019-09-14T14:00:00Z,1.0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-661,4576,176,837
5,517,56,17,1,True,2019-09-21T11:30:00Z,2.0,1.0,6,23,0,0,0,0,0,0,0,0,0,0,0,5,5.2,0.7,0.0,0.6,54,-428,4260,48,476
6,517,66,13,6,True,2019-09-29T15:30:00Z,5.0,0.0,7,78,0,1,1,0,0,0,0,0,0,0,0,15,4.6,8.4,20.0,3.3,53,-276,4090,104,380
7,517,74,10,2,False,2019-10-05T14:00:00Z,2.0,1.0,8,72,0,0,0,1,0,0,0,0,0,0,0,10,8.8,3.1,1.0,1.3,53,273,4460,487,214
8,517,86,5,1,True,2019-10-19T14:00:00Z,2.0,1.0,9,17,0,0,0,0,0,0,0,0,0,0,0,3,1.6,0.3,0.0,0.2,53,275,4824,546,271
9,517,98,16,0,False,2019-10-25T19:00:00Z,0.0,9.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,31,4895,267,236
10,517,105,7,1,False,2019-11-03T14:00:00Z,0.0,2.0,11,1,0,0,0,0,0,0,0,0,0,0,0,7,3.2,10.1,0.0,1.3,53,-340,4624,235,575
11,517,113,1,1,True,2019-11-09T17:30:00Z,2.0,0.0,12,16,0,0,0,0,0,0,0,0,0,0,0,4,3.8,5.2,18.0,2.7,53,-134,4521,119,253
12,517,124,4,1,False,2019-11-23T15:00:00Z,0.0,2.0,13,20,0,0,0,0,0,0,0,0,0,0,0,3,5.0,2.4,0.0,0.7,53,-163,4419,142,305
13,517,133,8,0,True,2019-12-01T16:30:00Z,2.0,1.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-152,4315,55,207
14,517,143,18,1,True,2019-12-04T19:30:00Z,2.0,0.0,15,45,0,0,0,0,0,0,0,0,0,0,0,1,1.2,1.8,36.0,3.9,53,-83,4255,48,131
15,517,151,2,5,False,2019-12-08T14:00:00Z,1.0,4.0,16,75,0,1,0,1,0,0,0,0,0,0,0,25,22.4,15.9,4.0,4.2,53,-89,4191,48,137
16,517,165,14,1,True,2019-12-14T15:00:00Z,1.0,1.0,17,45,0,0,0,1,0,0,0,0,0,0,0,14,13.2,27.9,0.0,4.1,53,160,4414,301,141
17,517,175,11,1,False,2019-12-21T17:30:00Z,3.0,1.0,18,13,0,0,0,0,0,0,0,0,0,0,0,3,0.6,0.5,0.0,0.1,53,-69,4373,89,158
18,517,186,10,2,True,2019-12-26T20:00:00Z,0.0,4.0,19,71,0,0,0,2,0,0,0,0,0,0,0,4,0.0,4.9,5.0,0.9,53,-48,4362,83,131
19,517,200,19,0,False,2019-12-28T17:30:00Z,1.0,2.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,82,4486,171,89
20,517,206,13,0,False,2020-01-01T15:00:00Z,0.0,3.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-101,4412,95,196
21,517,216,16,10,True,2020-01-11T15:00:00Z,1.0,2.0,22,76,1,0,0,1,0,0,0,0,0,0,3,26,39.4,2.8,35.0,7.7,53,-106,4354,104,210
22,517,223,5,5,False,2020-01-19T14:00:00Z,2.0,1.0,23,73,0,1,0,1,0,0,0,0,0,0,0,25,33.0,15.1,19.0,6.7,53,1155,5698,1483,328
23,517,234,19,0,True,2020-01-22T19:30:00Z,4.0,1.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,1504,7442,2021,517
0,518,8,19,0,False,2019-08-10T11:30:00Z,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,67202,0,0
1,518,16,17,0,True,2019-08-17T16:30:00Z,2.0,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-5912,84445,11337,17249
2,518,22,3,1,False,2019-08-25T13:00:00Z,1.0,3.0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0.2,0.0,0.0,0.0,55,-13165,76925,7166,20331
3,518,37,4,0,True,2019-08-31T14:00:00Z,4.0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-8399,72629,4989,13388
4,518,46,14,0,False,2019-09-14T16:30:00Z,3.0,2.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-9076,66206,4807,13883
5,518,57,18,1,True,2019-09-21T14:00:00Z,8.0,0.0,6,36,0,0,0,0,0,0,0,0,0,0,0,10,5.6,3.1,0.0,0.9,54,-4547,63126,2720,7267
6,518,65,8,0,False,2019-09-28T16:30:00Z,1.0,3.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-5145,58782,1589,6734
7,518,75,20,0,True,2019-10-06T13:00:00Z,0.0,2.0,8,90,0,0,0,2,0,0,0,1,0,0,0,18,24.2,29.8,17.0,7.1,53,-3584,55794,938,4522
8,518,84,7,9,False,2019-10-19T16:30:00Z,0.0,2.0,9,90,0,0,1,0,0,0,0,0,0,0,3,35,30.2,55.2,29.0,11.4,53,146,57049,3169,3023
9,518,95,2,6,True,2019-10-26T11:30:00Z,3.0,0.0,10,90,0,0,1,0,0,0,0,0,0,0,0,29,18.0,6.0,9.0,3.3,53,22502,81097,24362,1860
10,518,107,16,0,True,2019-11-02T15:00:00Z,2.0,1.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,39676,122990,43323,3647
11,518,114,10,0,False,2019-11-10T16:30:00Z,3.0,1.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-19920,101177,2493,22413
12,518,127,6,2,True,2019-11-23T17:30:00Z,2.0,1.0,13,90,0,0,0,1,0,0,0,0,0,0,0,11,11.8,2.8,6.0,2.1,53,-16641,86349,2591,19232
13,518,136,13,0,False,2019-11-30T12:30:00Z,2.0,2.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-2771,84595,3032,5803
14,518,142,5,0,False,2019-12-03T20:15:00Z,1.0,4.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-6546,78192,731,7277
15,518,155,12,0,True,2019-12-07T17:30:00Z,1.0,2.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-7749,70705,688,8437
16,518,161,1,0,False,2019-12-15T16:30:00Z,0.0,3.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-5303,65926,825,6128
17,518,175,9,0,True,2019-12-21T17:30:00Z,3.0,1.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-2689,63577,801,3490
18,518,190,20,0,False,2019-12-27T19:45:00Z,3.0,2.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-1933,62143,389,2322
19,518,195,15,0,True,2019-12-29T18:00:00Z,2.0,0.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-1113,61423,543,1656
20,518,205,8,2,True,2020-01-01T17:30:00Z,2.0,1.0,21,90,0,0,0,1,0,0,0,0,0,0,0,15,10.4,28.3,0.0,3.9,52,-1819,59729,431,2250
21,518,211,2,2,False,2020-01-12T16:30:00Z,1.0,6.0,22,90,0,0,0,1,0,0,0,0,0,0,0,23,25.6,16.3,14.0,5.6,52,-661,59419,895,1556
22,518,225,7,1,True,2020-01-18T15:00:00Z,2.0,2.0,23,90,0,0,0,2,0,0,0,0,0,0,0,15,17.0,15.4,4.0,3.6,52,621,60360,2041,1420
23,518,236,15,0,False,2020-01-21T19:30:00Z,0.0,1.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,248,60912,1479,1231
0,519,10,1,0,True,2019-08-11T13:00:00Z,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,3239,0,0
1,519,17,14,1,False,2019-08-17T14:00:00Z,3.0,1.0,2,90,0,0,0,3,0,0,0,0,0,0,0,10,10.6,1.4,4.0,1.6,45,-276,4093,124,400
2,519,28,17,6,False,2019-08-25T15:30:00Z,0.0,1.0,3,90,0,0,1,0,0,0,0,0,0,0,0,22,17.0,0.8,0.0,1.8,45,-283,4148,134,417
3,519,38,18,2,True,2019-08-31T14:00:00Z,1.0,1.0,4,77,0,0,0,1,0,0,0,0,0,0,0,12,2.4,1.4,2.0,0.6,45,431,5069,1505,1074
4,519,44,10,1,False,2019-09-14T11:30:00Z,3.0,1.0,5,66,0,0,0,2,0,0,0,0,0,0,0,8,10.6,4.3,22.0,3.7,45,70,5529,532,462
5,519,58,4,0,True,2019-09-21T16:30:00Z,0.0,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,930,6846,1321,391
6,519,66,9,0,False,2019-09-29T15:30:00Z,5.0,0.0,7,90,0,0,0,5,0,0,0,0,0,0,0,12,11.8,1.4,2.0,1.5,45,-759,6121,110,869
7,519,76,12,1,True,2019-10-06T15:30:00Z,1.0,0.0,8,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,45,-359,5885,77,436
8,519,83,6,0,False,2019-10-19T14:00:00Z,1.0,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-262,5760,66,328
9,519,96,20,0,True,2019-10-27T14:00:00Z,1.0,1.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-222,5614,37,259
10,519,110,19,0,False,2019-11-02T15:00:00Z,2.0,3.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-217,5482,52,269
11,519,116,3,0,True,2019-11-09T15:00:00Z,2.0,1.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-214,5315,45,259
12,519,122,2,0,False,2019-11-25T20:00:00Z,2.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-186,5200,56,242
